Gene,T-Value for Class EPD
X78627_at,3.22562999214
U24169_at,3.22370054599
M69238_at,3.22344073547
HG1872-HT1907_at,3.22002087199
D00097_s_at,3.2164947366
HG3989-HT4259_at,3.21449927333
U41745_at,3.21138335548
Z47727_at,3.21067965046
Z47553_at,3.21035122574
Z95624_at,3.21000466322
D79984_s_at,3.20839922217
D38449_at,3.20794456233
S94421_at,3.20763199295
X53795_at,3.20466903547
HG1155-HT4822_at,3.20374914317
X86012_at,3.20363345135
HG4052-HT4322_at,3.203464624
M36430_s_at,3.20322374314
HG363-HT363_at,3.20290745108
S82597_rna1_s_at,3.20280401425
U06088_at,3.20197625503
L31801_at,3.20032250427
L38820_at,3.19888330313
HG4116-HT4386_s_at,3.19803784546
AB006781_s_at,3.19592008637
M62628_s_at,3.19451086844
U37122_at,3.19062296801
U26424_at,3.19060560852
X97074_at,3.18832997197
L75847_at,3.18825568145
X55005_rna1_at,3.18816924982
X53587_at,3.18793743017
X77744_at,3.18782793663
Z48519_s_at,3.18779558456
J03242_s_at,3.18720768679
S62904_s_at,3.1866872791
M20218_at,3.18494474939
M93283_at,3.18448966254
HG1980-HT2023_at,3.18263072259
Z48579_at,3.18244667761
X87344_cds10_r_at,3.18151497634
L06845_at,3.18126016945
S78771_s_at,3.18122845856
U75362_at,3.17934481218
U65416_rna1_s_at,3.17907099729
M63256_at,3.17867200885
U06452_at,3.17861103789
X99479_f_at,3.17711753312
X74874_rna1_s_at,3.17580230196
X58964_at,3.17566496098
X13930_f_at,3.17332203452
U71601_at,3.17004681771
S66541_s_at,3.16987051785
X91348_at,3.16727984537
Z31560_s_at,3.1672116455
S78653_at,3.16662497418
M94893_at,3.16650931744
D80012_at,3.16459808271
U39412_at,3.16211757725
M86934_at,3.16107658385
AB000410_s_at,3.15987208787
D63813_at,3.15848746255
U73304_rna1_at,3.15828017291
AF008445_at,3.15727493684
X14767_at,3.15304806817
L08246_at,3.15296493788
HG2290-HT2386_at,3.15239748581
Y00757_at,3.15235153098
X82240_rna1_at,3.15206240559
HG2915-HT3059_f_at,3.15114341256
Y10615_at,3.14872470574
D63481_at,3.14675808069
U79288_at,3.14553878958
L20852_at,3.14550550537
U64998_at,3.14444413298
M58297_at,3.14397423368
D63487_at,3.14219706172
U48959_at,3.14201752463
X13973_at,3.13998047168
X59711_at,3.13982549951
HG2167-HT2237_at,3.13908310006
HG3342-HT3519_s_at,3.13837459832
X83863_at,3.13797986218
M98776_rna1_at,3.13718073985
M22638_at,3.13642475078
S83325_s_at,3.13566201416
D49824_s_at,3.13562657671
X58234_at,3.13505983587
X89986_s_at,3.1334119489
L35240_at,3.13334499241
U13045_at,3.13308354834
M75715_s_at,3.13227391102
S66431_at,3.13114157319
U57341_at,3.13094444806
HG3549-HT3751_at,3.1304415358
U89717_at,3.13012874235
L78833_cds2_at,3.12654715394
D16593_at,3.12518841345
M24748_cds2_s_at,3.12374007589
D87845_at,3.12180044979
U65406_rna4_at,3.11909617263
HG2689-HT2785_at,3.11763412192
L31529_at,3.11590925118
M27318_f_at,3.11551278672
D50495_at,3.11471778638
D86973_at,3.11470981211
U73936_at,3.11409608377
L13266_s_at,3.11343530414
M11437_cds1_at,3.11335369897
L31573_at,3.11261867791
L28997_at,3.11242362524
HG4188-HT4458_at,3.1111148317
X07438_s_at,3.1105820592
S42303_at,3.10786784993
Y10514_s_at,3.10774205606
X86570_at,3.10761641688
M89473_at,3.10636358794
M88282_at,3.10534330888
Z21488_at,3.10439203487
U72935_cds3_s_at,3.1032268866
Z49105_at,3.101785865
U01317_cds4_at,3.10171668718
X93996_rna1_at,3.10140893756
U46751_at,3.10033660425
AF000562_at,3.09978868375
Y00764_at,3.09824721178
U60115_at,3.09800852703
M16405_at,3.09740153387
D87449_at,3.09704588994
U50939_at,3.09456823549
U66669_at,3.09448976725
L18877_f_at,3.09277427412
X98834_rna1_at,3.09276934023
D63861_s_at,3.09259252209
M17262_at,3.09181586086
U41635_at,3.09039895909
X83492_at,3.0900162363
X76092_at,3.08831019103
L36463_at,3.0880357815
HG4660-HT5073_at,3.08715441753
S82240_at,3.08548074092
D16105_at,3.0853817403
X52599_at,3.08479194037
U14391_at,3.08440511461
L40357_at,3.08370526574
M63573_at,3.08204051543
U00954_at,3.08018958453
L20860_at,3.08018749665
Y10313_at,3.08006435347
M64676_at,3.0796968314
S78271_s_at,3.07481150511
U47007_at,3.0747955361
U14577_s_at,3.07273905396
U43185_s_at,3.07272223286
U00115_at,3.07187559124
D16227_at,3.06995653351
S62028_s_at,3.06842120255
X65488_at,3.06647694762
M34344_at,3.06542172967
HG2797-HT2905_s_at,3.06320528156
Z47055_s_at,3.06231617563
U77846_rna1_s_at,3.06196536163
U58089_at,3.0618649001
M69013_at,3.06012598181
L27584_s_at,3.05986247973
D29963_at,3.05921025654
X55989_rna1_at,3.05862228169
X79568_at,3.05850877312
U40571_at,3.05745761
U82468_at,3.05737652099
M74089_at,3.05511027124
U14187_at,3.05465046988
Y11251_at,3.05457563675
L14813_at,3.05436977627
HG4128-HT4398_at,3.05410941261
S82362_s_at,3.05410212575
U11292_at,3.05356398101
U49742_at,3.05237727749
U31930_at,3.05216089301
Z49825_s_at,3.05193600597
X74795_at,3.05113017068
L31584_at,3.05079813612
M34455_at,3.04853211601
M23575_f_at,3.04707077713
Z49205_at,3.04680580455
HG3976-HT4246_at,3.04493597553
Y10202_at,3.0448232773
D79205_at,3.04399372368
U79299_at,3.04387078009
AF005361_at,3.04179980237
M76378_at,3.04135641044
M26692_s_at,3.04030091542
L13720_at,3.04002345936
M13241_at,3.03825532581
M15841_at,3.03639553363
S79522_at,3.0344099122
M94633_at,3.03359351788
X77548_at,3.03354672697
D13315_at,3.02992739386
D21255_at,3.0298242725
S69790_at,3.02847868819
X15880_at,3.02775626732
X63468_at,3.02727907248
D90282_at,3.02621895862
X89211_at,3.02592358806
D63875_at,3.02588516635
X51801_at,3.025544726
L36645_at,3.02442763714
U32331_at,3.02390824341
U24685_at,3.02380980702
U67674_at,3.02364398257
U80017_rna3_at,3.02279296322
U94832_at,3.02177127685
D85423_at,3.02155747645
M17885_at,3.01999191916
U78180_at,3.01826692243
U82310_at,3.01811594659
D31887_at,3.01650802417
U29725_at,3.01547267451
HG2825-HT2949_at,3.01408156004
U72342_at,3.0137845195
U33921_at,3.01347736399
HG3725-HT3981_s_at,3.01208683199
U79718_at,3.01190964789
Z29074_at,3.01185565865
X58199_s_at,3.00941968721
U79294_at,3.00908500006
U24186_at,3.00759214304
U11877_at,3.00686299207
X59766_at,3.00678118317
L43964_at,3.00526688765
X72177_rna1_at,3.0048068343
M24349_s_at,3.00362146651
U22376_cds2_s_at,2.99895417938
L11285_at,2.99873073324
AC002077_at,2.99707590135
L77567_s_at,2.99505377906
HG1862-HT1897_at,2.99452141946
M87860_at,2.99291192765
U52427_rna1_at,2.992013386
L16782_at,2.98995013953
L35269_at,2.98990360102
U11090_at,2.98983826657
J00146_at,2.98838358012
X66397_at,2.98747487998
D30756_at,2.98672935301
L39059_at,2.98550801981
X52943_at,2.98347880939
L07261_s_at,2.98335288654
U33761_at,2.9830783649
M18700_s_at,2.98198263555
D86331_s_at,2.98042563619
M76732_s_at,2.97897279181
U39487_at,2.97876634386
L20773_at,2.9761736556
J03589_at,2.97595228476
M60748_at,2.97511139289
M19888_at,2.97473440484
L15533_rna1_at,2.97369960986
U51678_at,2.97234675841
U35459_at,2.97218541396
U62437_at,2.97122030454
AF002224_at,2.97102192516
M34458_rna1_s_at,2.9704123355
D80000_at,2.97001832843
M16474_s_at,2.96924682313
U15655_at,2.96887691342
U75276_s_at,2.96852599205
M29877_at,2.96818224311
U38268_at,2.96781556098
Z48633_at,2.96730890594
X56677_at,2.96682527491
M19878_s_at,2.96462463251
M62302_at,2.96431725318
U41740_at,2.96377715674
X63469_at,2.96235875955
X75042_at,2.9621538426
J04152_rna1_s_at,2.96077428702
U59863_at,2.96063180087
U93553_at,2.95708007033
M95740_at,2.95501177142
HG3527-HT3721_f_at,2.95468228943
U76992_at,2.95389781493
X69433_at,2.95357250797
Y10055_at,2.9525917918
M14745_at,2.95210506143
M57710_at,2.95194406771
J03626_rna1_s_at,2.95159790205
M58525_s_at,2.95052662794
D63480_at,2.9502294407
X64044_at,2.94979738973
X16665_at,2.94859857658
U80073_at,2.94858920919
U40998_at,2.94843553577
M74047_at,2.94709909003
M87313_s_at,2.94411596285
M24400_at,2.94400940665
D21260_at,2.94344330339
U79751_at,2.94339492885
M37712_at,2.9427428938
D17400_at,2.94088902039
U77180_at,2.93923665033
L22075_at,2.93860406809
M13149_at,2.9384979183
HG3510-HT3704_at,2.93513837391
U53174_at,2.93302046799
HG2379-HT3996_s_at,2.93125965649
X54816_at,2.92880790353
M97925_rna1_at,2.92853273833
M25393_at,2.92732462389
L14837_at,2.9230375858
D38500_at,2.92224850818
M61906_at,2.92223431878
U15637_s_at,2.92182668814
M13829_s_at,2.92130817786
U33841_at,2.92109517841
M11973_cds1_at,2.92020483487
U57057_at,2.91806685017
Y09022_at,2.91518750549
L00137_cds1_at,2.91483500034
Z70759_at,2.91315092159
X07495_at,2.91208962456
D64110_at,2.91207502722
HG831-HT831_at,2.91093909312
D86062_s_at,2.91053713881
D76444_at,2.90981739492
S70609_at,2.909755581
L49209_s_at,2.90948499501
X72790_at,2.90896202393
U39447_at,2.90834691513
L20321_at,2.90807415901
X06272_at,2.908040584
U62438_at,2.90745968144
U62800_at,2.90693485036
M31951_at,2.90690947059
U45976_at,2.90572780785
M19684_at,2.90336494531
U15173_at,2.90238203178
X95592_at,2.90226885648
S74728_at,2.90193975275
L07548_at,2.90099097112
U09413_at,2.89843024666
L13848_at,2.89836694249
M88279_at,2.89797708785
D63479_s_at,2.89704589268
Z50749_at,2.89579463564
L13258_at,2.89476860801
M34668_at,2.89455957948
X84709_at,2.89455666546
X63454_at,2.89388781015
U88666_at,2.89341431005
X69908_rna1_at,2.89237066121
U50146_at,2.89224629135
M97016_s_at,2.89187499186
M10058_at,2.89062535781
L26494_at,2.88897593499
L14812_at,2.88846808409
U35139_at,2.88714116093
X60708_at,2.88696298306
J04809_rna1_at,2.88644706036
X71661_at,2.88583845746
U83239_s_at,2.88458068411
X80230_at,2.8843783394
U33447_at,2.88373087191
M22348_s_at,2.8834817941
U01102_at,2.88227244797
M26683_at,2.88077199436
X13810_s_at,2.88047635158
M61855_at,2.8798058722
AF005037_at,2.87854356243
M27281_at,2.87817187919
X85786_at,2.87758356299
D42046_at,2.87706292643
D82346_at,2.87668525279
U46689_at,2.87561357844
X90392_at,2.8739963216
X78342_at,2.872896183
D63475_at,2.87249242997
M96803_at,2.87160217952
HG1747-HT1764_s_at,2.87117956132
X14684_s_at,2.87086147209
U79528_s_at,2.87084788374
U83303_cds2_at,2.8695714433
M23294_at,2.86864729237
U73191_at,2.8666790988
X97302_at,2.86518197999
M17863_s_at,2.86473534141
Z83741_at,2.86456660949
U79287_at,2.86381469896
X62691_at,2.86350158457
X60487_at,2.862718394
M36429_s_at,2.8616780459
HG4068-HT4338_at,2.86022851935
M65131_rna1_at,2.8585835275
M61176_at,2.85818833422
D17525_at,2.85792490619
U90918_at,2.85708204627
X00351_f_at,2.8549358815
X75546_at,2.8548876699
U45983_at,2.85270224621
Z46632_r_at,2.85157283699
M25667_at,2.8508117098
U16799_s_at,2.84702477021
U62317_rna7_at,2.84651403828
L25798_at,2.84575273547
J04823_rna1_at,2.84426522141
L40392_at,2.84385000939
D88146_at,2.84146493172
U27330_at,2.84049723127
U66406_at,2.84045748609
D38553_at,2.84014813398
U79242_at,2.8400700861
D31762_at,2.83967995198
L32977_at,2.83897725469
D86962_at,2.8386607182
X82634_at,2.83853324879
U43374_at,2.83839588084
HG3934-HT4204_at,2.83762146466
U92459_at,2.83676186062
L40401_at,2.8342452233
U17032_at,2.83268544963
U30610_at,2.83257451828
M59829_at,2.83101514406
HG2917-HT3061_f_at,2.83036981809
U17894_at,2.83006420086
M63167_at,2.83006380548
L21993_at,2.82981083392
AC002115_cds3_at,2.82892998093
HG2562-HT2658_s_at,2.8277067312
Y09912_rna1_at,2.8241988683
M77349_at,2.82384950324
X00540_at,2.82376407247
D11428_at,2.82297938539
D00762_at,2.82212078071
D10326_s_at,2.82203476424
U07358_at,2.82189632017
M24439_at,2.82143903272
X55889_at,2.82142745143
M29064_at,2.81972009688
J04430_s_at,2.81921527556
U18291_at,2.81783009292
K03195_at,2.81604633494
M29273_at,2.81103847156
Z21707_at,2.81036166259
X15573_at,2.81017728783
U58130_at,2.80720228743
U66061_cds3_at,2.80651928254
U59736_at,2.80596472149
U19251_s_at,2.80507708238
U54644_s_at,2.80429328586
U79252_at,2.80252603901
X75958_at,2.80176339341
X07948_at,2.80165520182
L38941_at,2.80165317958
M55153_at,2.8013900519
M31013_at,2.80076182554
L06132_at,2.79983030417
M90696_at,2.79933921095
U90912_at,2.79758598012
U25182_at,2.7968455387
HG4051-HT4321_at,2.79555036814
X59405_at,2.79519843683
L08895_at,2.79469438926
Y00796_at,2.79273127183
U20908_at,2.79267932901
HG2320-HT2416_at,2.79252937876
L09235_at,2.79222293285
X07618_s_at,2.79121879906
U28281_at,2.79094545707
U88667_at,2.79086716757
U50531_at,2.79039198325
AB002332_at,2.78841436254
L11244_s_at,2.78369981308
X81788_at,2.78343894406
M31899_at,2.78081776646
U94831_at,2.78028571232
Z46376_rna1_at,2.78028496361
L41268_f_at,2.77932770934
S58544_at,2.77772093464
M64347_at,2.77754851755
X14975_at,2.77651401475
L19058_at,2.77625950235
D31883_at,2.77619339888
D25328_at,2.7755149841
X04729_s_at,2.772597956
HG2994-HT4850_s_at,2.77204628213
M62324_at,2.77153602289
U80811_at,2.77113808617
D87023_cds2_at,2.77100885361
M96789_at,2.76929704571
X93510_at,2.76872370594
U18550_at,2.76734630167
M63896_at,2.76707796977
U22526_at,2.76685140864
U69127_at,2.76684514324
J05448_at,2.76666353162
S77582_at,2.7662724616
U43965_at,2.76603636184
D50692_at,2.76593395594
U52522_at,2.76559675132
U28963_at,2.76534711898
D87989_at,2.76219735766
U36601_at,2.76182081317
AB003102_at,2.76056468699
X82209_at,2.76013427676
U85946_at,2.75979159542
Y08991_at,2.75921683185
M83751_at,2.75828689973
K02777_s_at,2.7582651645
D55716_at,2.75776187746
Z11502_at,2.7570465458
M86757_s_at,2.75625647342
L34838_at,2.75526167918
J00105_s_at,2.75440450787
U01317_cds6_at,2.75367346465
U04847_at,2.75354412442
U79734_at,2.75294868448
M55265_at,2.75235805544
M33308_at,2.74916864391
U82303_at,2.74883528955
U47334_at,2.74837294995
X03656_rna1_at,2.74785276299
X15729_s_at,2.74655444665
X95325_s_at,2.74439733791
M60556_rna2_at,2.74364848472
S34389_at,2.74280895714
L08044_s_at,2.74277967086
U47742_at,2.74272633536
M34181_at,2.74264779713
D10995_at,2.74172935732
U40371_at,2.73950417509
HG3859-HT4129_at,2.73927551791
X67491_f_at,2.73897079908
X98253_at,2.73772860829
HG1614-HT1614_at,2.73743021845
U26914_at,2.73708265643
D64053_at,2.73661280228
U25433_at,2.73583440229
U42390_at,2.73440057392
X16416_at,2.72990416863
U29615_at,2.7294327017
M95178_at,2.72930541915
U36341_rna1_at,2.72902571036
X79200_at,2.72882332929
U59309_at,2.72790490426
HG4155-HT4425_s_at,2.72789526843
U07563_cds1_at,2.72702907439
M61156_at,2.72635336578
U38847_at,2.72546946789
X99584_at,2.72309715448
S74221_at,2.72158357359
D86960_at,2.71896801075
K02405_f_at,2.71837655496
X78925_at,2.71799295631
M24194_at,2.71666664501
X77197_at,2.71593289991
U11863_at,2.71422388583
X58723_at,2.71380982191
Z48481_at,2.71351308086
X52151_at,2.71314748793
Y00097_s_at,2.71286042633
Y12478_at,2.71222422466
L40386_s_at,2.71116235393
X06745_at,2.7104910443
D50920_at,2.70826875379
Z14978_at,2.70717991807
M62486_at,2.70644824966
U52191_s_at,2.70585649481
L42373_at,2.70520001082
X13293_at,2.70503179031
S82198_at,2.70397844463
U01062_at,2.7032196167
D29642_at,2.70181423332
M14636_at,2.70158297315
L38929_at,2.70109082375
L12701_cds2_at,2.70082769856
U33632_at,2.69663874722
D86043_s_at,2.69561251768
K02882_cds1_s_at,2.69548597242
U04343_at,2.69495139622
U30894_at,2.69485714622
U64675_at,2.69468588865
U19765_at,2.69163532528
M16973_at,2.69062023491
D21337_at,2.68989840798
D21851_at,2.68918800027
U62293_rna1_s_at,2.68867741226
X17576_at,2.68828441413
L21954_at,2.68718110805
L26336_at,2.6857984148
D14663_at,2.6857941719
D31764_at,2.6853060559
U00802_s_at,2.68481405293
U33821_at,2.68234110056
D50924_at,2.68187471403
K03498_xpt1_s_at,2.68129240958
L13203_at,2.68119171026
U32324_at,2.68055619435
M82809_at,2.68053755219
M77144_rna1_at,2.67853172779
U09578_at,2.67717115593
L14856_at,2.67667899556
M74091_at,2.67659793086
X59812_at,2.6765256752
X87838_at,2.67524395658
L76528_s_at,2.67488623021
D29958_at,2.67426155468
Z48051_rna1_at,2.67277692031
U03877_at,2.67267622121
M88461_s_at,2.67210622517
U13369_at,2.67081030163
X81625_at,2.66945423921
D28532_at,2.66870764497
X85750_at,2.66719427545
L47738_at,2.66707415013
U46571_at,2.66641049066
U76366_s_at,2.66543496798
D13118_at,2.66542635621
D83778_at,2.66508064592
L34035_at,2.66467243457
U89336_cds7_at,2.66341370655
U15932_at,2.66176916204
S78873_s_at,2.66143912147
HG1102-HT1102_at,2.66114514679
D86966_at,2.66109766846
L07807_s_at,2.66029163173
D87328_at,2.65950759568
X57985_rna2_at,2.65869610826
X92720_at,2.65796462433
D50645_at,2.65789669756
Z70276_s_at,2.65715213567
Z23090_at,2.65608306766
D45371_at,2.65561634036
M83554_at,2.65519871188
U38372_at,2.65499384994
X15722_at,2.65307944016
U44060_at,2.65182394838
HG273-HT273_at,2.65173806199
AB001325_at,2.65011926367
J05096_rna1_at,2.6466984817
S83308_at,2.64551260703
Z29572_at,2.64500761564
Y08223_at,2.64417871082
U09117_at,2.64353624265
U31875_at,2.64336004063
U17195_at,2.64281115968
J05633_at,2.64266007486
D43949_at,2.64158148286
HG3703-HT3915_s_at,2.64106852496
M11186_at,2.63909884312
X07203_at,2.63885790866
Z71389_at,2.6381518671
M21064_at,2.63713202256
Z49107_s_at,2.63468756396
U77846_rna1_at,2.63406294762
U10690_f_at,2.63308669148
M33680_at,2.63184140756
M64934_at,2.63003846067
X59841_at,2.62845523466
L32140_at,2.62821910716
X98337_s_at,2.62808139321
HG3546-HT3744_s_at,2.62798234306
X06318_at,2.62784344274
U97018_at,2.6262794338
M24069_at,2.62556672313
S79862_s_at,2.62534815827
M25629_at,2.62461331602
M95167_at,2.6223449633
U04806_s_at,2.62160297379
U09087_s_at,2.6214857063
L77213_at,2.62139773788
S83390_s_at,2.62080822062
U31986_at,2.62063684624
M87338_at,2.61985465958
D10523_at,2.61948734613
U78313_at,2.61830072485
D13814_s_at,2.61764775018
X67155_at,2.61762522151
L12060_s_at,2.61694411508
D00760_at,2.61683941453
S57132_s_at,2.61682051958
X60188_at,2.61525675014
S43646_at,2.61477017343
M96233_s_at,2.61419580611
M34041_at,2.61419183
M28170_at,2.61372336885
U80017_rna2_at,2.61132530668
L13744_at,2.61094848538
U81006_at,2.61047349439
X69886_s_at,2.6102628688
D17408_s_at,2.60824678495
U21090_at,2.6071539978
U37143_at,2.60697139696
S77094_at,2.60635764813
U37139_at,2.60586367013
U43189_s_at,2.60481914459
U76388_at,2.60435402327
Y00264_at,2.60421950302
M16276_at,2.60011655753
S76965_at,2.59941543398
D87450_at,2.59912071807
X94333_at,2.59878358676
Z29331_at,2.59783462392
HG3566-HT3769_at,2.59598508888
M37763_at,2.59326178396
D32001_at,2.59260203628
U59325_at,2.59239761412
D14134_at,2.59155803683
HG3548-HT3749_at,2.59135073972
L32606_at,2.59025216248
U46023_at,2.58860524132
M57731_s_at,2.58771378494
U41766_s_at,2.58678500562
U16306_at,2.58520154606
HG2139-HT2208_f_at,2.58485257138
X56681_s_at,2.58437952901
X80910_at,2.58305849888
U02632_at,2.58268465507
U57971_s_at,2.58268365925
M69043_at,2.5802483132
S95936_at,2.5788510951
HG4490-HT4876_f_at,2.57700263023
M76424_at,2.57640897244
U81556_at,2.57570532586
D49817_at,2.57557332244
X99664_at,2.57386836709
M83667_rna1_s_at,2.57134907226
X74295_at,2.57121576391
M22760_at,2.57086836913
D87075_at,2.57062988066
X53414_at,2.56941004958
U10473_s_at,2.56924099419
M97639_at,2.56868579822
D83699_at,2.56863104198
L05500_at,2.56856968439
U95040_at,2.56802983185
S87759_at,2.56766096928
J04182_at,2.56639604258
HG4236-HT4506_f_at,2.56630451848
D49742_at,2.56620641626
J00220_cds5_at,2.56563290097
M34309_at,2.56319461769
U73338_at,2.56318822171
U50534_at,2.56104809536
D88270_at,2.5608854689
U66617_at,2.55698412496
U50553_at,2.55677906366
HG4683-HT5108_s_at,2.55660805559
U47926_at,2.55452746569
HG880-HT880_s_at,2.55384503718
X05309_at,2.55350707318
HG921-HT3995_at,2.55302442924
D14826_s_at,2.55135257014
K03192_f_at,2.55058938276
X65463_at,2.54996650306
S73813_at,2.5493077497
L20348_at,2.54846855484
U27655_at,2.54801132295
D78156_at,2.54667243687
D90224_at,2.54602978708
Y10209_at,2.54595760189
AB000896_at,2.5458978652
U54999_at,2.54296427114
U86759_s_at,2.54186638491
L40388_at,2.53777660542
U18932_at,2.53754672539
D38305_at,2.53723921296
X00274_at,2.53704387992
D80009_at,2.5358955663
M24470_at,2.53466964137
L00972_at,2.53461118882
D87457_at,2.53183316999
HG4517-HT4920_s_at,2.53170165391
U51003_s_at,2.52996556417
L11695_at,2.52961145331
U12255_at,2.52953541281
U90426_at,2.52909715452
X97671_at,2.52842134793
AF006609_at,2.52758406181
D10040_at,2.5269399992
L41390_at,2.52692239174
Z31695_at,2.52543120879
L44140_cds4_s_at,2.52503792535
J05459_at,2.52421232895
X76732_at,2.52413868762
Z12173_at,2.52406288326
X04571_at,2.52384799924
J04617_s_at,2.52295521163
D79993_at,2.51983787123
L11066_at,2.51926036083
U34360_at,2.51641532937
L02426_at,2.51627552965
AC000063_s_at,2.51626266904
D30758_at,2.51227037202
M21812_at,2.51215616239
D30742_at,2.51172648776
X51521_at,2.51168918473
U09410_at,2.51126636004
D32129_f_at,2.51125173027
X00695_s_at,2.51105051821
M28879_at,2.50945990099
HG2036-HT2090_at,2.50842994925
U10689_f_at,2.50831869935
M19507_at,2.50794069724
L49229_f_at,2.50779740792
D13540_at,2.50715147764
X04445_rna1_s_at,2.50469698063
U43923_at,2.50428412584
L25931_s_at,2.50371849111
D42040_s_at,2.50270328257
X60955_s_at,2.50207196354
M28825_at,2.50018903584
L41939_at,2.49980704197
Z83806_at,2.49916675413
L32976_at,2.49736275888
D29641_at,2.49627649802
X15943_at,2.49510705893
M13194_at,2.49411163547
U18300_at,2.49388137635
D50915_at,2.49221310092
M29551_at,2.49209306861
U79241_at,2.49177530472
U66711_rna1_s_at,2.49089258825
U84487_at,2.48953161729
U73167_cds3_at,2.4881252581
U90547_at,2.48760369471
U47025_s_at,2.4837007614
L42025_rna1_at,2.481937556
Y09561_at,2.48152312246
U85193_at,2.47996937283
U25034_s_at,2.47960611858
V00574_s_at,2.47884341414
HG3543-HT3739_at,2.47761426093
U92015_at,2.47687250326
X99142_at,2.47607791985
Z24724_at,2.47586332522
Z48570_at,2.47563642238
D50926_at,2.47551217844
HG3437-HT3628_s_at,2.47385050635
Y09392_s_at,2.47380396795
U48861_at,2.47358030688
L19437_at,2.47351732585
M65066_at,2.4733098153
M80254_at,2.47313514729
M96326_rna1_at,2.47255782136
Y10506_at,2.4715024732
U12140_at,2.47079146361
HG1828-HT1857_at,2.4686025621
U51096_at,2.46733422562
D29640_s_at,2.46634310598
M29204_at,2.46490083494
X54941_at,2.46483518874
X77307_at,2.46472756529
U55853_at,2.46438636065
D12775_s_at,2.46359228303
U60666_at,2.46336423447
L29376_at,2.46324835362
U19247_rna1_s_at,2.46241919026
S50017_s_at,2.46229877094
X59417_at,2.46001555388
U31201_cds1_at,2.45987674974
X94563_xpt2_r_at,2.45986654869
X98172_at,2.45760704242
U89355_at,2.45704767416
D63940_s_at,2.45689560929
U17743_s_at,2.45656528768
L09717_at,2.45563655492
X60787_s_at,2.45557550724
U30246_at,2.45528220287
U01160_at,2.45510323626
X07315_at,2.45438634724
Z78289_at,2.45319117748
M22995_at,2.45198877478
D17427_at,2.45148395308
D31833_s_at,2.45139217422
M60331_at,2.45054904601
D84424_at,2.44719391885
U19261_at,2.44709885975
U92457_s_at,2.44704688959
D16583_at,2.44661119963
M15059_at,2.44630167779
X90999_at,2.44533672739
L37368_at,2.44462274905
X66945_at,2.44279607574
HG3076-HT3238_s_at,2.44263208814
HG4755-HT5203_s_at,2.44182567879
D38535_at,2.44055252532
Y11306_rna1_at,2.43929080058
X53002_s_at,2.43791733699
M11058_at,2.43766146119
U01212_at,2.43604120018
D87076_at,2.4356552762
D79995_at,2.43469506499
Z31357_at,2.43415672297
X13839_at,2.43411246695
HG3992-HT4262_at,2.4329568908
U07807_at,2.43143257741
U42360_cds2_at,2.43128475144
AF002700_at,2.42967198107
U86070_at,2.42922729677
X95289_at,2.42861763449
M97496_at,2.42800654658
D21241_xpt1_s_at,2.42743788813
L25081_at,2.42681072121
HG3570-HT3773_at,2.42619385406
HG1728-HT1734_s_at,2.42464280871
U66033_at,2.4239294933
X13482_at,2.42209742875
X73079_at,2.42198380257
L28010_at,2.42118843292
D79994_at,2.42086518865
M87503_at,2.42056275128
L40410_at,2.41931163286
U50360_s_at,2.41919146239
U09877_at,2.41893590292
U89606_at,2.41711291912
L48546_at,2.41664811683
Y12670_at,2.41490627837
D29013_at,2.41474140413
U13706_at,2.41446097928
X77753_at,2.40983365037
U89896_at,2.40980058792
HG4460-HT4729_at,2.4090134943
U80987_s_at,2.40612009476
X63337_at,2.40575037627
U43177_at,2.40532385461
HG2715-HT2811_at,2.40461035148
L06175_at,2.40418500939
J02960_cds1_s_at,2.4038637544
X15183_at,2.40337942964
S69369_at,2.40329415156
U18288_at,2.40110483696
AF005887_at,2.40065483483
U34380_rna1_s_at,2.40030532694
X05232_at,2.39974811763
HG2441-HT2537_s_at,2.39948363094
U94836_at,2.39912526453
Z37986_at,2.39701952246
X04688_at,2.39688088464
L38951_at,2.39356488194
U13896_at,2.39330171314
X05299_at,2.3910808041
L38928_at,2.39089529756
M29874_s_at,2.38985335212
K03460_at,2.38985098422
U08023_at,2.38935904572
HG2255-HT2344_f_at,2.38857731204
J03592_at,2.38631782674
D21235_at,2.38578266679
L09209_s_at,2.3856355446
U83192_at,2.38325200803
U21943_at,2.38201883616
X52773_at,2.37921230381
HG3597-HT3800_f_at,2.37917560204
X15882_at,2.3779711822
X01388_at,2.37749818689
HG2261-HT2352_at,2.37506073337
L19314_at,2.37442280789
U21931_at,2.37371865762
U90552_s_at,2.37335992424
D63160_at,2.37118207198
M20530_at,2.36994599424
X90840_at,2.36982025037
U40215_at,2.36861542003
L38487_at,2.36852451879
M37485_cds1_at,2.36827555057
M19301_at,2.367969223
M34182_at,2.36694320496
HG2314-HT2410_at,2.36690286384
D83407_at,2.36608960252
M33478_at,2.36527969987
D11327_s_at,2.36444707573
M62994_at,2.36130125321
U58516_at,2.36066601789
X99140_at,2.35883798112
Z48042_at,2.35825250419
X73460_at,2.35790789027
Y09980_rna4_at,2.35745742812
L09260_at,2.35674902659
U91327_at,2.35400297169
U41518_at,2.35373928889
M13934_cds2_at,2.35032486519
U34877_at,2.34788022478
M68895_rna1_at,2.34674050591
D38524_at,2.34538351965
HG142-HT142_at,2.34515870524
D00860_at,2.34480759723
L04483_s_at,2.34216272744
