Gene,T-Value for Class MED
X94628_rna1_s_at,2.69117632693
Y00062_at,2.69036112739
M21985_at,2.68990425049
U58658_at,2.68969846522
HG2689-HT2785_at,2.68730946584
M96738_s_at,2.68727049719
U37431_at,2.68638330026
HG2649-HT2745_s_at,2.68616889958
U77827_at,2.68559878401
L33801_at,2.6849573325
D28915_at,2.68449073108
X58401_at,2.68407624406
U71364_at,2.68209377058
U02566_s_at,2.68179335831
L02321_at,2.68154962455
AD000092_cds7_s_at,2.68142284997
Z30644_at,2.68099026054
HG2255-HT2344_f_at,2.68098955894
M27826_at,2.67963727473
D83018_at,2.67962527862
M30838_at,2.67908765839
U60644_at,2.67879531333
M26041_s_at,2.67864156646
M95936_s_at,2.677636494
D42043_at,2.67718481871
M93056_at,2.67681588786
U27831_at,2.67598134924
M15517_cds3_s_at,2.67551385958
U50743_at,2.67516676368
HG2036-HT2090_at,2.6740680411
U28488_s_at,2.67406308458
X04106_at,2.67329287193
U41898_at,2.67291167234
Z83741_at,2.67287927728
HG3731-HT4001_r_at,2.6714569019
HG651-HT5209_s_at,2.67038602463
X78520_at,2.67032417331
AF000424_s_at,2.66996335822
U94832_at,2.66956864538
M97936_at,2.66947711927
U14577_s_at,2.66883937494
L75847_at,2.66695357333
U64520_at,2.66662231305
L05512_at,2.66653360145
HG4074-HT4344_at,2.66575985462
HG4234-HT4504_at,2.66488864406
L12350_at,2.66382430243
M32373_at,2.66364278547
M83233_at,2.66362750185
U80040_at,2.6633387273
M37763_at,2.66213082036
D31763_at,2.66197114996
S83513_s_at,2.66130418775
L37199_at,2.66037859844
X95735_at,2.65940790109
M31211_s_at,2.65906624937
X98176_at,2.65895978118
U67963_at,2.65860515549
M28219_at,2.65830007255
L40366_at,2.65733393991
U36798_at,2.65731368709
U79242_at,2.65700940782
U33837_at,2.65657241161
X72308_at,2.65644344616
D38076_at,2.6551319697
M62810_at,2.65476752265
M68891_at,2.6543306079
D50916_at,2.6541003592
X97261_at,2.65378495978
Y08409_at,2.6535355509
S72493_s_at,2.65259654292
X02158_rna1_at,2.65110686839
X14766_at,2.65091363968
U29463_s_at,2.65079681553
M63379_at,2.64894995512
D31784_at,2.64859652858
X67155_at,2.64850390369
M61764_at,2.64718239335
X79780_at,2.6463571648
X83618_at,2.64569975198
M23197_at,2.64523070289
U66061_cds3_at,2.6449885947
M13232_s_at,2.64461904708
M54992_at,2.64411673845
M99063_at,2.64409076451
AD000684_cds1_at,2.64380659339
U64444_at,2.64368658402
U82275_at,2.64334821885
X79483_at,2.6432291754
U12139_at,2.64157730261
S81578_at,2.64140772621
L13197_at,2.64120354965
M59911_at,2.63995146282
M24748_cds2_s_at,2.63908154097
U73936_at,2.63848361082
X05309_at,2.63595858533
X67098_at,2.63511972247
U46767_at,2.63430543951
D38751_at,2.63398141265
U13395_at,2.63382264994
D21260_at,2.63288296176
D13814_s_at,2.63264504008
D14878_at,2.63261205635
L13329_at,2.63087621402
D42138_at,2.63043365035
X96381_rna1_at,2.62966585318
U81787_at,2.62872261243
U57092_at,2.62602866263
L40395_at,2.62590204321
U67156_at,2.62575919654
U89355_at,2.62392997677
U79291_at,2.62343433276
U90065_s_at,2.62337390713
M57730_at,2.62281603697
U43672_at,2.62241220663
X95191_at,2.62083411804
U82468_at,2.61930425278
M19961_at,2.61865488376
U32645_at,2.61838624391
U70323_at,2.61762209756
HG1723-HT1729_at,2.61666027429
U30894_at,2.61655708642
M64930_at,2.61613920023
HG3063-HT3224_at,2.61546648747
U51920_at,2.61479844493
U52373_s_at,2.61478263422
AF002700_at,2.61402186115
M63138_at,2.61401989158
X63717_at,2.61368773074
K03183_f_at,2.61288705798
M24283_at,2.61276624153
U66469_at,2.6114668345
X66142_s_at,2.61134088503
D38437_f_at,2.61096152666
X98337_s_at,2.61083708604
J04617_s_at,2.61054143357
U81600_at,2.61012694977
V00572_at,2.60794386225
U48251_at,2.60757041894
Z27113_at,2.60637592218
M22976_at,2.6041225346
S38953_s_at,2.60381382212
HG2730-HT2828_s_at,2.60351049202
D00762_at,2.60282409656
U50079_s_at,2.60270365015
U57911_at,2.60113489235
D78611_at,2.6007031327
M62486_at,2.59748536906
Y10515_at,2.59747173265
L02320_at,2.59691974471
M80647_at,2.5948124029
U43899_at,2.59451126486
HG907-HT907_at,2.59423852066
U23736_s_at,2.59386820062
U06088_at,2.59384601393
X96719_at,2.59368644956
Z14978_at,2.59346526166
S82447_s_at,2.59341695748
D86977_at,2.59246679777
D10523_at,2.59073922041
U39573_at,2.59014442669
X64810_at,2.58984372917
U48730_at,2.58970435044
HG1595-HT4788_s_at,2.58902813052
U33429_at,2.58868866474
U31342_at,2.58863118215
M60331_at,2.58735390703
K03460_at,2.58713191115
U26914_at,2.58700527109
M27691_at,2.58672085592
Z22551_at,2.58646947325
U89336_cds6_at,2.5854596112
X98225_at,2.58515358635
U62739_at,2.58502758072
U79302_at,2.5838227506
X74330_at,2.58335593072
U48437_at,2.58247733943
X16105_at,2.58185267562
U79252_at,2.57982336451
U30610_at,2.57953118584
M76180_at,2.5788323956
X81625_at,2.5783584263
AC000063_s_at,2.57832327106
HG110-HT110_s_at,2.57780954437
M59829_at,2.57780172411
U36621_cds2_at,2.5777051831
M25164_at,2.5774088947
S78798_s_at,2.57738796628
D30742_at,2.57664724443
U80184_rna1_at,2.57603433148
AC002486_at,2.57467816238
X15949_at,2.57273091856
U30246_at,2.57200868455
L19058_at,2.57155285351
HG3088-HT3263_at,2.57117921391
D87448_at,2.57116800962
X78992_at,2.5700488394
X74039_at,2.56765264703
U31556_at,2.56751231992
J03801_f_at,2.56731421085
AB002356_s_at,2.56693576917
L42572_at,2.56567999823
U14193_at,2.56540235513
L25286_s_at,2.56526206599
M34423_at,2.56426842122
J04076_at,2.56420923469
X77584_at,2.56277156847
X63359_at,2.5622640545
X16665_at,2.56149932073
M58028_at,2.56074943218
U20582_at,2.56072017841
D30755_at,2.56068879829
U03486_at,2.55975327244
U83461_at,2.55952979172
X66839_at,2.55923389675
L09708_at,2.55832619263
M22489_at,2.55637130962
D31764_at,2.55597391291
X54667_s_at,2.5557981224
X15943_at,2.55537748248
S76978_s_at,2.55510418445
U09477_at,2.55472283175
U77664_at,2.5535923525
U02632_at,2.5533077917
L10403_at,2.55330036502
X99688_at,2.55240296765
M23178_s_at,2.55229862218
U15306_at,2.55144045969
U79275_at,2.55092417591
D38524_at,2.54854548837
U82321_at,2.54795956371
Y00067_rna1_at,2.54773422411
X66417_at,2.54763680989
X89059_at,2.54653343072
Z30425_at,2.5445396494
U46744_at,2.54437258977
X98743_at,2.54210958531
L19593_at,2.54208005355
U94319_at,2.54072049839
L15409_at,2.53997680693
M13928_s_at,2.53997570473
M91438_at,2.53972465114
X76534_at,2.53844967274
U86529_at,2.53836189374
K01900_at,2.53719292613
U14187_at,2.5358482046
L37360_s_at,2.53481717352
L06175_at,2.53439831956
U14973_at,2.53436807208
Y08613_at,2.533966093
L14856_at,2.5330386422
L16464_at,2.53265116843
D87685_at,2.53252202444
U16812_s_at,2.53208782814
X16546_at,2.53107105306
M55150_at,2.53096549429
X74328_rna1_at,2.53041429286
M75126_at,2.52998317849
X07618_s_at,2.52972770248
M29064_at,2.52933208312
Y00281_at,2.52919287185
HG2157-HT2227_at,2.528689469
U91618_at,2.5283427146
U67369_at,2.52751380118
M85289_at,2.52724499824
M97676_at,2.5266297492
U11690_at,2.52627434763
L07033_at,2.52345661021
D42047_at,2.52271933471
Y14140_at,2.52187745872
Y12394_at,2.52093511921
D86096_cds6_at,2.52018805334
X51801_at,2.52009672521
M37766_at,2.51933081045
M31523_at,2.51727058051
U41068_cds2_s_at,2.51597683529
D16611_s_at,2.51536227496
U65579_at,2.51533399985
U47927_at,2.51497371892
X52773_at,2.5142130404
X61970_at,2.51386957912
M86699_at,2.51313387212
S75578_s_at,2.51291053605
X59131_at,2.51170296922
D49488_at,2.51048047493
D16815_at,2.51037429834
HG688-HT688_f_at,2.50903474625
L08010_at,2.50801302387
U13948_at,2.50789918599
M17863_s_at,2.50777453452
Z11793_at,2.50747375209
S65583_rna1_at,2.50647524549
Y11180_at,2.5063260273
X71129_at,2.50586227182
U96136_at,2.50578069403
M88279_at,2.50573061293
M18391_s_at,2.50453958997
U18300_at,2.50314051741
U52682_at,2.50277429725
U91903_at,2.50249526949
X52479_at,2.50196725732
X72889_at,2.50145248201
M34338_s_at,2.5013278858
U73377_at,2.49879562144
X07173_at,2.49873703905
HG2810-HT2921_at,2.49798293512
D14874_at,2.497602415
M36118_s_at,2.49752089561
U89916_at,2.49737085259
L10377_s_at,2.49731011355
U03494_at,2.49707130584
M20030_f_at,2.49669523826
S72370_at,2.49460920502
L31881_at,2.49458456258
M21812_at,2.49359417849
U25956_at,2.49353488341
HG1103-HT1103_at,2.49293107219
X64364_at,2.49260420032
X52611_s_at,2.49163970998
Y10207_at,2.49160015063
U20998_at,2.49146736533
X57348_s_at,2.49082227028
M57731_s_at,2.49057559778
L06419_at,2.49038293357
U20530_at,2.49014768546
U29615_at,2.48895990422
X84213_s_at,2.48843144452
X58964_at,2.48829618668
HG1872-HT1907_at,2.48781759802
X74987_s_at,2.48704101869
U84011_s_at,2.48670899359
U52191_s_at,2.48665867235
X96969_at,2.48633166238
M77348_rna1_s_at,2.48601138277
U04313_at,2.48573233637
X95425_s_at,2.48372393178
U03688_at,2.48316163606
U11863_at,2.48284864364
M13829_s_at,2.48269877802
Z22534_at,2.48214294428
L34035_at,2.48137673463
J02888_at,2.48120395317
K02777_s_at,2.48112426531
K03494_s_at,2.48022358622
U90909_at,2.47976474786
X63187_at,2.47909594648
X83973_at,2.47663262151
HG2149-HT2219_at,2.47614000759
X16560_at,2.47454661623
AF006087_at,2.47433972563
X92972_at,2.47379977414
D84424_at,2.47356877638
M88579_at,2.47223664639
U52427_rna1_at,2.47194906846
J05252_s_at,2.47193374341
U47926_at,2.47115635063
HG759-HT759_s_at,2.47090320443
L22214_at,2.46974992214
M30938_at,2.46912034333
X98258_at,2.46903848087
M64231_rna1_at,2.46863694909
D13643_at,2.4680853824
Y12670_at,2.46744390074
M64595_at,2.46611353029
U59863_at,2.46565208821
HG2259-HT2348_s_at,2.46427624018
U33202_s_at,2.4639480645
HG1751-HT1768_at,2.46314601654
D87437_at,2.46287231929
M12529_at,2.46189365494
M34344_at,2.46092373455
M76665_at,2.46086015879
X80763_s_at,2.46042698335
U49248_at,2.46000883956
D26362_at,2.45928919551
D88270_at,2.45822490642
D87969_at,2.45686705935
X78549_at,2.45627480276
L42374_s_at,2.45607782096
X76942_s_at,2.45254221218
M15169_at,2.45234872135
U18242_at,2.45207932244
M87284_at,2.4512460259
J04130_s_at,2.45116867977
M22877_at,2.45012150878
X85137_s_at,2.44900999947
D83195_at,2.4479362979
U40572_at,2.44631735098
X52943_at,2.44597361476
L27560_at,2.44573290837
U36501_at,2.44557907042
Z24724_at,2.44450271173
D13305_at,2.44434974147
M32053_at,2.44420774366
S82198_at,2.44307003877
X62153_s_at,2.44285987081
M17466_at,2.44268386671
U18422_at,2.4412776617
Y08836_at,2.44041177335
L11566_at,2.44037030024
X81333_at,2.4402096068
Z48314_s_at,2.44007622935
U66052_at,2.43970021256
HG2562-HT2658_s_at,2.43949064156
U58970_at,2.43935293542
X78687_at,2.4386439096
Z29074_at,2.43857070127
K02268_at,2.43846616031
U63329_at,2.43792680486
L38593_s_at,2.43721398233
X95152_rna1_at,2.43614805906
D86549_at,2.43554285092
U66879_at,2.4343055633
Z26248_s_at,2.43419327542
Y09912_rna1_at,2.43370030453
X65857_at,2.43228373833
X63578_rna1_at,2.43075821877
U89336_cds8_at,2.42908689571
Y08976_at,2.42839383105
X53414_at,2.42774967567
M33882_at,2.42639441973
M33336_at,2.4260266067
HG3934-HT4204_at,2.42546081668
U79734_at,2.42511344922
L14542_at,2.42395141696
M32402_at,2.42304019424
L07493_at,2.42137785237
M80563_at,2.42093445328
HG3502-HT3696_at,2.42010292309
L05779_at,2.41997509775
U41745_at,2.41956181246
U26312_s_at,2.41920677681
M29540_at,2.41814879401
X72879_at,2.41797413106
M33478_at,2.41529435381
AB004884_at,2.41513345784
HG2868-HT3012_s_at,2.41509902573
X72790_at,2.41338790737
X81372_at,2.41199118202
X54816_at,2.41198052673
X67594_at,2.41084600768
M55210_at,2.40895600111
M60830_at,2.40884035278
S76617_at,2.40806536778
L36983_at,2.40723190812
Y09980_rna4_at,2.40689316774
M62628_s_at,2.40602949194
D86982_at,2.40571622218
U23435_s_at,2.40440967562
Z48482_at,2.40422548266
V00571_rna1_at,2.40405826069
U38268_at,2.4028977559
U33147_at,2.40134348791
HG3729-HT3999_f_at,2.39904843443
X57398_at,2.39888278771
X52638_at,2.39733834764
D38552_at,2.39723325173
X83492_s_at,2.39678728624
Y10055_at,2.39640318202
L13278_at,2.39620302341
M87860_at,2.39613602839
X81636_at,2.39611001012
U72511_at,2.39589377932
U50929_at,2.39567977196
Y11651_at,2.39452198052
X98534_s_at,2.39416465837
M34677_at,2.39391562876
U40152_s_at,2.39322118001
HG4332-HT4602_at,2.39318568796
HG2090-HT2152_s_at,2.3929969724
L14927_at,2.39053943892
U31216_s_at,2.38948950437
U34343_at,2.38933476457
U19557_s_at,2.38882130621
U25849_at,2.38811375356
M73489_at,2.38568829746
U16129_at,2.38506070183
U01120_at,2.38483322446
X66534_at,2.38393858109
U82320_at,2.38384074316
M60315_at,2.38294057402
HG3141-HT3317_f_at,2.38201274319
U09759_at,2.38183736296
M19878_s_at,2.38059811859
U03642_at,2.37976735462
U06631_at,2.37961184861
L20971_at,2.37931457485
HG2152-HT2222_at,2.37914694197
U90543_s_at,2.37807172352
U47928_at,2.37803454561
Z19574_rna1_at,2.3774278791
X90392_at,2.37643779696
U24169_at,2.37514594128
L14754_at,2.37494086406
Z96810_at,2.37439259851
U88629_at,2.37355985011
D63475_at,2.37309005792
D37781_s_at,2.37217215838
J04809_rna1_at,2.37118818642
U40992_at,2.37081959463
Z29678_at,2.37026928291
U31201_cds1_at,2.36977959147
M76732_s_at,2.36823588942
U31929_s_at,2.36697328577
L13761_rna1_at,2.36694271622
Z48051_rna1_at,2.36649948548
L77559_at,2.36535448946
Z46632_r_at,2.36451874171
X75304_at,2.36413155099
U94592_at,2.36330294645
M75110_at,2.3631583926
L15344_at,2.36285718307
Z00010_at,2.36257865116
U77665_at,2.36247612429
S49592_s_at,2.36169857543
HG4243-HT4513_at,2.36161931767
U52155_at,2.36087227438
X74295_at,2.36023928921
M15796_at,2.35950294655
X95632_s_at,2.35825308617
HG627-HT5098_s_at,2.35772414598
X90840_at,2.35728577574
J00117_f_at,2.35704527537
M37104_at,2.35658473159
X59812_at,2.3555584912
X56411_rna1_at,2.35463714034
M54914_s_at,2.35455881822
M20681_at,2.3543326723
M91585_at,2.3542174123
L31584_at,2.35388548377
U31903_s_at,2.3535540568
L22342_at,2.35276780617
X72727_at,2.35244200399
X12453_at,2.35237947253
D63160_at,2.35217497835
X16064_at,2.35145623547
D38293_at,2.35134939752
X13794_rna1_at,2.35032567725
X60673_rna1_at,2.34983694336
S78085_at,2.34980187823
M64710_s_at,2.34830065123
D25248_at,2.34764329211
L48546_at,2.34751962997
M20218_at,2.34636391303
S94421_at,2.34596319659
S80343_at,2.34547107149
D50915_at,2.34438296082
M86528_at,2.34264299455
X90857_at,2.34238978578
X99664_at,2.34175063658
X04571_at,2.34156174653
L37347_at,2.34112251747
X04654_s_at,2.34074608471
L38487_at,2.3404420828
S81916_at,2.33991485334
U48436_s_at,2.33976475597
M81883_at,2.33956406303
D82346_at,2.33906774577
S78723_rna2_at,2.33862482416
D38555_at,2.33724518126
X93036_at,2.33636864531
U77845_at,2.3335922491
M33521_at,2.33327468399
X07438_s_at,2.33299557706
M65217_at,2.33254897712
L13391_at,2.33213640675
D50931_at,2.33157208788
M24349_s_at,2.33103437458
Z29331_at,2.32975815358
M58459_at,2.32821012544
M96759_rna1_at,2.32777474128
HG4677-HT5102_s_at,2.32746226583
D43968_at,2.32655440018
D14533_at,2.32573994677
X15341_at,2.32511092951
X82693_at,2.32488424727
X79200_at,2.32443742209
D38122_at,2.32369240163
M30448_s_at,2.32297340725
U04847_at,2.32269979811
X81438_at,2.32257169117
Z48804_at,2.32019809664
D87017_cds3_at,2.31990524318
X70340_at,2.3192092417
L33404_at,2.31850139594
D55696_at,2.31803322948
L20688_at,2.3176234701
M31169_s_at,2.31739133296
M35198_at,2.31701695139
Y00414_s_at,2.31620765337
U74612_at,2.31545734896
Z50115_s_at,2.31544713493
X63417_at,2.31231688536
HG4099-HT4369_s_at,2.31223781963
U01160_at,2.31200134962
M93311_at,2.31046213865
D26561_cds1_at,2.31027942011
X97671_at,2.30950029677
M59465_at,2.30791602337
X83492_at,2.30784954528
M20471_at,2.30710004572
X74142_at,2.30495088599
X59766_at,2.30402147022
M88282_at,2.30371831475
X59244_f_at,2.30370157485
D78156_at,2.30206391896
M69238_at,2.30160863899
M62505_at,2.3011945743
X70040_at,2.29924968331
M77810_at,2.29907995644
U92015_at,2.29800070572
D38553_at,2.29688208105
S58544_at,2.29637910453
HG3707-HT3922_f_at,2.29492943762
U15642_s_at,2.29406253105
J05037_at,2.2913618861
Z34897_at,2.2910030908
HG4557-HT4962_at,2.29086797516
M11718_at,2.29026119186
X92106_at,2.29013841335
U60116_at,2.28809548031
HG2614-HT2710_at,2.2880824841
X14008_rna1_f_at,2.28793319395
L42611_f_at,2.28766818018
U61500_at,2.28756432083
M97016_s_at,2.28722449562
U83192_at,2.28720273738
X93017_at,2.28702387809
M55040_at,2.28663831885
X63337_at,2.28499860874
Z47727_at,2.28494554042
Y09943_s_at,2.28440900019
U43885_at,2.28348241801
J02871_s_at,2.28220264368
U00672_at,2.28167442401
U38276_at,2.28130587454
U49957_s_at,2.28127041277
HG3985-HT4255_at,2.28125680629
D49742_at,2.28084129178
U04270_at,2.28022255185
U68030_at,2.28007798548
U62433_at,2.27966975015
Z69030_s_at,2.2796203572
D49387_at,2.27951736937
D80011_at,2.27908355625
X52520_at,2.27874382408
L10374_at,2.27856476815
L41067_at,2.2765397274
U52828_s_at,2.27611985348
X82279_s_at,2.275145856
U39905_at,2.27493193442
L19267_at,2.27386427199
U15172_at,2.27369059334
D87449_at,2.2735590845
L13800_at,2.2723702258
D86956_at,2.27176659357
D63880_at,2.270882211
J05253_s_at,2.27003466241
U09550_at,2.26960188751
X79510_at,2.2692763136
U96769_rna1_at,2.26823190851
U23028_at,2.2678776842
U55766_at,2.26753989699
U16296_at,2.2674208236
HG311-HT311_at,2.26642796582
U90912_at,2.26498914443
U60205_at,2.26423052145
U79274_at,2.26413527671
X15088_at,2.26368537419
S50223_at,2.26349646683
L49209_s_at,2.26326248464
X62534_s_at,2.2629669406
HG3994-HT4264_at,2.26232477944
HG537-HT537_at,2.26230853249
D13637_at,2.26222170859
HG3514-HT3708_at,2.26218285681
D78129_at,2.26207703062
Z21707_at,2.26050285353
U93553_at,2.25931242994
HG4312-HT4582_s_at,2.25924115223
M61832_s_at,2.25783633295
U09877_at,2.25777299237
X83705_s_at,2.25647569169
HG1515-HT1515_f_at,2.25629173533
M14219_at,2.25615839825
M29932_s_at,2.25613174545
D38535_at,2.25608734311
L38517_at,2.25506040806
S78271_s_at,2.25385020189
U46901_at,2.25328198333
U80017_rna2_at,2.25014275418
L10373_at,2.25013520271
D64053_at,2.24877836706
L05500_at,2.24803523115
K03474_at,2.24541337396
M93425_at,2.24538858183
U46746_s_at,2.24507055334
X98178_s_at,2.24490971839
X77548_at,2.24412906559
L10615_s_at,2.24248304881
M94630_at,2.24189372643
U01212_at,2.24019866765
U51096_at,2.23985787793
M24400_at,2.23894799057
U45973_at,2.23702804347
D38047_at,2.23549373905
U83601_at,2.2350885071
D21239_at,2.23462810148
U82108_s_at,2.2342511274
X75546_at,2.23303740513
M29960_at,2.23281635203
U66702_at,2.23093702509
D83735_at,2.23016240315
L19686_rna1_at,2.22971435741
U50531_at,2.22860060464
U90914_at,2.22830373392
U21858_at,2.22775123546
X73460_at,2.22764819448
D29958_at,2.22549869827
Z69720_at,2.22516028203
D13969_at,2.22514117294
M84605_at,2.22489937641
M13485_at,2.22350596937
Z29505_at,2.22323792883
D50927_at,2.22299198017
Y10659_at,2.22123095765
U31986_at,2.22100523538
X86428_s_at,2.22067019864
M10943_at,2.21925297674
U12767_at,2.21909033103
Y10376_at,2.21809485288
U89336_cds7_at,2.21805813074
D00760_at,2.21774574126
HG274-HT274_s_at,2.21747205708
J00268_s_at,2.21588789436
S42303_at,2.2156869309
X81895_at,2.21542581795
HG3925-HT4195_s_at,2.21525296543
U94747_at,2.21470449689
Z81326_at,2.21442123812
AB003102_at,2.21438886837
Y10209_at,2.21317065695
X56677_at,2.21309129064
X65965_s_at,2.21305589687
D63390_at,2.21296367539
U15128_at,2.21257794866
M55284_at,2.21249280192
HG3362-HT3539_s_at,2.21143239513
D49400_at,2.21089475865
X07315_at,2.21048792215
D42073_at,2.21034641827
X77777_s_at,2.21033249515
HG662-HT662_at,2.20929096253
U92458_at,2.20907733388
M74290_at,2.20880922129
S65738_at,2.20865197595
M17886_at,2.20805624125
M96326_rna1_at,2.20674173713
X99802_at,2.20627885941
X74008_at,2.2056188431
U79299_at,2.20508325954
U40371_at,2.20506196572
Y08223_at,2.20395245319
D63481_at,2.20374110856
X59892_at,2.20366827947
X60104_s_at,2.20276739369
U40490_at,2.20169546918
U40434_at,2.20150799217
D37965_at,2.20119259646
L16895_at,2.20109653593
X04011_at,2.19989982475
Z68193_at,2.19936337481
X96586_at,2.19852478541
M85247_at,2.19735882387
U10685_at,2.19698278589
M32639_at,2.19684115382
J02960_cds1_s_at,2.19535902192
X91103_at,2.19486064135
HG1747-HT1764_s_at,2.19464891902
U59286_at,2.19343735925
L47125_s_at,2.19315274745
X95073_at,2.19291495702
Z94753_s_at,2.19277484776
U92457_s_at,2.19231687941
U48936_at,2.19206107658
U07664_at,2.19162388166
Y09022_at,2.19130209538
Z36714_at,2.19109227867
HG2415-HT2511_at,2.19081365578
U47011_cds1_at,2.19063489766
U65676_at,2.19046937175
M14648_at,2.19044286551
D55638_at,2.19029439299
M81933_at,2.18912129965
X87613_at,2.18780583041
X68688_rna1_s_at,2.18727457256
U09813_at,2.18654819572
U17032_at,2.1860328968
U90907_at,2.18599823488
D38305_at,2.18579087121
D86979_at,2.18460355934
U29175_at,2.18356770302
S90469_at,2.18352140364
U67319_at,2.18350805203
M64934_at,2.18312308172
X65727_cds2_s_at,2.18297632717
U15173_at,2.18293819019
Y10375_s_at,2.18227508312
J03909_at,2.18225282903
Z34974_s_at,2.18179899311
HG4704-HT5146_at,2.18090548182
Z49105_at,2.18032990181
U27655_at,2.18016205781
M13699_at,2.17996773448
U05227_at,2.17908174397
D00632_at,2.17704004785
U37707_at,2.17658648247
U11292_at,2.17644795543
M83664_at,2.17587673994
HG3355-HT3532_at,2.17547054418
X15722_at,2.17519781929
X53961_at,2.17307202685
M29204_at,2.1727570034
M64752_at,2.17247131368
M68941_at,2.17235376894
M61156_at,2.17196942302
U32324_at,2.17063903471
X60486_at,2.16909005629
HG2709-HT2805_at,2.16899648797
Z18956_at,2.16878756824
M63175_at,2.16855354192
D50692_at,2.1684556971
U04810_at,2.16804229968
HG4297-HT4567_at,2.16711340542
U80987_s_at,2.16548401235
U61981_at,2.16489665756
U48861_at,2.1639777118
S77361_at,2.16327538008
U90306_at,2.16285341363
X91220_at,2.16207054988
U90336_at,2.16123274369
M19720_rna2_at,2.16071024856
X62535_at,2.15920565683
X03350_at,2.15888727803
HG2261-HT2351_s_at,2.15851570904
M14218_at,2.15839113956
L00190_s_at,2.15831157823
M57609_at,2.1575781918
Z11933_at,2.1574020945
U70735_at,2.15729485775
M61916_at,2.15599655763
M20137_at,2.15570403595
X96484_at,2.1555215207
M19878_at,2.15533923142
U35407_at,2.15305020409
J04177_at,2.15185324091
U46571_at,2.14994844739
AB005535_s_at,2.14960182576
M13207_at,2.14909235898
X98482_r_at,2.14905851793
U00954_at,2.14706771065
U41767_s_at,2.14617444217
L25876_at,2.14598293009
X03484_at,2.14546799761
Z31690_s_at,2.1428133193
M14565_at,2.14224103627
U79256_at,2.14106217087
L08044_s_at,2.13992573499
U28014_at,2.13973779942
U10690_f_at,2.13943851156
X05345_at,2.13895071233
D00761_at,2.1371931153
S81737_s_at,2.13700033204
X02958_at,2.13580021486
U58096_at,2.13546749304
D11094_at,2.13401436818
U57623_s_at,2.13254077673
U89606_at,2.13178412915
X82456_at,2.13143952184
AF015910_at,2.13109544101
U58034_at,2.13063235256
D87433_at,2.12940842559
U19948_at,2.12940007902
X54936_at,2.12784212677
J04760_at,2.12780313286
M62403_s_at,2.12745583126
Y07828_at,2.12587484675
D28473_s_at,2.12554596883
Y00339_s_at,2.1252931523
S87759_at,2.12364745035
D63484_at,2.12196461232
X99656_at,2.12141367017
U17989_at,2.12128026649
M98539_at,2.12125798282
AF002020_at,2.11972388792
D50924_at,2.11928042028
X61072_at,2.11813250719
M21388_r_at,2.11800672147
M34376_s_at,2.11781811923
D38449_at,2.11761679616
Y07755_at,2.11658932464
HG3962-HT4232_at,2.11571645867
L77886_at,2.11489682262
X52730_rna1_at,2.11465432019
J05125_at,2.11432458841
M94633_at,2.11315343588
M12783_at,2.11296765691
U07418_at,2.11240903943
X85781_s_at,2.11147280785
M21539_at,2.1095799141
L13773_at,2.1091233315
Z83735_at,2.109081149
X56741_at,2.10864984536
D21241_xpt1_s_at,2.1082796355
HG4027-HT4297_f_at,2.10791455354
Z48570_at,2.10764635103
U00947_s_at,2.10748629124
M83221_at,2.10718316729
X51985_at,2.10673235781
M55172_at,2.10474831001
M96803_at,2.10435018197
U33818_at,2.10387818319
X07619_s_at,2.10387610177
U40279_at,2.10303629478
HG4458-HT4727_at,2.10294989056
J02883_at,2.10216038221
L43579_s_at,2.10093038019
X98801_at,2.10049454844
X04602_s_at,2.10012641419
X06389_at,2.09976346104
Z18954_at,2.09850406202
X64269_at,2.09826991158
U13219_at,2.09678731158
D16583_at,2.09554282118
U52513_at,2.09309544549
X83573_at,2.09303467192
U58130_at,2.09189678809
M97935_s_at,2.09186114761
M22403_s_at,2.09156326615
U27326_s_at,2.09133079836
U03851_at,2.08936390621
X80198_at,2.08917092636
X91348_at,2.0876237272
X06318_at,2.08748735594
X54162_at,2.08745482074
L04282_at,2.08720747079
U40372_at,2.08655625468
D80009_at,2.08537863305
Z11518_s_at,2.08532026865
M77829_s_at,2.08459318752
HG2442-HT2538_at,2.08456677388
M65131_rna1_at,2.08448830799
D29643_at,2.08445800477
U26174_at,2.08394898103
U38175_at,2.08375075966
AJ001047_at,2.08349925765
J03626_rna1_s_at,2.08276812912
U02019_at,2.08261563324
U72621_at,2.08177733626
L06499_at,2.08113118269
U72648_s_at,2.08017097317
L76627_at,2.07916290797
U51477_at,2.07868407863
U82310_at,2.07860593123
X58528_s_at,2.07860363854
Z15114_at,2.07847651995
X63629_at,2.07829478311
Z11695_at,2.0779665257
X00695_s_at,2.07777356402
J04430_s_at,2.07723186415
M19989_cds1_at,2.07670448088
M16505_at,2.07670031047
X59711_at,2.07585038132
M92439_at,2.07584927173
Z34975_at,2.07580287637
X62083_s_at,2.07497909574
X14445_at,2.07497499313
U32439_at,2.0749154309
L05424_cds2_at,2.07284431625
U57057_at,2.0727644439
X15675_at,2.07080191462
X69654_at,2.06998520614
D85433_at,2.06869991534
U22662_at,2.06818177831
D17390_at,2.06720910626
D14812_at,2.06701264302
M89796_rna1_at,2.06616749616
Z26876_at,2.06605520925
AC002077_at,2.06384780976
D13118_at,2.06339219992
Z80783_at,2.06306783845
U49785_at,2.06094322238
U50534_at,2.06083230685
X86570_at,2.0602702661
U96781_cds1_at,2.05928871347
