Gene,T-Value for Class RHB
U00943_at,2.60179675627
M75106_at,2.60148543
U34044_at,2.59957121285
D21262_at,2.5989484659
L10403_at,2.59551949661
HG2492-HT2588_at,2.59545676485
X63692_at,2.59412374287
M13143_at,2.59234348009
M23178_s_at,2.59199126039
J05249_at,2.59111172618
S82185_at,2.58793542888
U46569_at,2.5877279575
U66711_rna1_s_at,2.5876257513
X64269_at,2.5874519975
M37763_at,2.58709610701
X92493_s_at,2.58678958174
U42031_at,2.58581341521
D28791_at,2.58525984239
X51804_at,2.58391961454
K02054_at,2.58223869847
U15177_at,2.5819178835
X97303_at,2.58003703319
L11066_at,2.57890829504
X73460_at,2.57789665096
HG1155-HT4822_at,2.57773619521
U93205_at,2.57634348455
X66141_at,2.57631502613
X83416_s_at,2.57337217646
U48213_at,2.57334631893
U22961_s_at,2.57152570144
X73478_at,2.57142800392
U51096_at,2.57032226985
S76617_at,2.56892117954
X16316_at,2.56883860313
U48408_at,2.56867477765
D50931_at,2.56817183533
U13044_at,2.56781502519
U81523_at,2.56596863941
HG3936-HT4206_at,2.56314067701
U40152_s_at,2.562870586
X76092_at,2.56285956159
L10333_s_at,2.56282930609
HG3730-HT4000_s_at,2.56105207398
U63090_at,2.56090137369
K03431_cds1_at,2.56059035813
L38928_at,2.56018967528
L20815_at,2.55776805074
X52611_s_at,2.55769079991
U72508_at,2.55741089751
M34309_at,2.55726489341
X57398_at,2.55704704573
M30448_s_at,2.55638475823
L14565_at,2.55557619942
HG2602-HT2698_at,2.5531600821
D90086_at,2.55296221088
D38555_at,2.55213639352
D38550_at,2.5515962024
U07794_cds2_at,2.55137507482
M29927_at,2.55074329929
HG417-HT417_s_at,2.54973486918
U53468_at,2.54899636983
X79439_at,2.54874205522
L76568_xpt3_f_at,2.54744484835
U09820_s_at,2.54671644588
M65254_at,2.54643504365
M62486_at,2.54603614945
HG4157-HT4427_at,2.5459622943
L16991_at,2.54515595894
Y00264_at,2.54435743142
S39329_at,2.54417034077
U90313_at,2.54084743898
U02632_at,2.54041494299
U16282_at,2.53985076828
X17206_at,2.53869339296
U48296_at,2.53783944067
X59434_at,2.5372489882
X90828_at,2.53663375514
U48705_rna1_s_at,2.53657743763
HG4724-HT5166_at,2.53497452086
U49260_at,2.53304171024
X82895_at,2.53136516771
X16416_at,2.52732659964
X98263_at,2.52719087299
U09550_at,2.52594529348
X07948_at,2.52527033418
X87613_at,2.52492146763
D90084_at,2.52465439323
HG3995-HT4265_at,2.52371241011
X63679_at,2.5218837351
HG1761-HT1778_s_at,2.52144282476
X90846_s_at,2.52142126086
M54927_at,2.52132175563
M12963_s_at,2.51980178755
M68516_rna1_at,2.51777509339
U12767_at,2.51723262474
U59913_at,2.51573973296
X05360_at,2.51542639821
U47635_at,2.51411882239
M33653_at,2.51281321519
L37033_at,2.51225777437
U69141_at,2.51216037325
K03207_f_at,2.51166077486
X98258_at,2.51160650666
AC000063_s_at,2.51068982992
M60854_at,2.51011991638
X95191_at,2.50846556944
X86018_at,2.50816482237
X60787_s_at,2.50678447281
D86972_at,2.50615416396
M97925_rna1_at,2.50494749686
M11025_s_at,2.50467312405
Z47087_at,2.50421964474
L27213_s_at,2.50367979829
U37689_at,2.50331751112
X55715_at,2.50209246305
U38846_at,2.50173135421
X57766_at,2.50163452107
HG2797-HT2906_s_at,2.5002350346
D31840_s_at,2.49901828191
L05147_at,2.49782920957
D42055_at,2.49602300956
D49742_at,2.49451107858
U48250_at,2.49445622318
Z21966_at,2.4940862505
Y00097_s_at,2.49082097923
M21186_at,2.49072698968
U90902_at,2.49069907333
X15943_at,2.48969060058
D13897_rna2_at,2.48932692923
U52682_at,2.48850863295
L21893_at,2.48795035791
D50915_at,2.48681781938
Z29090_at,2.48599203519
U63824_at,2.48509567861
L47738_at,2.48477332994
U79247_at,2.48347385622
D00760_at,2.48334178205
D87446_at,2.48183133798
L19527_at,2.48050785295
L06139_at,2.48013526918
HG2380-HT2476_s_at,2.48001934331
U43899_at,2.47975612165
M25753_at,2.47962988137
D63160_at,2.47956837783
D78367_at,2.47916506899
HG2190-HT2260_at,2.47824979138
M87770_at,2.47806254672
S69370_s_at,2.47557923909
M62400_at,2.47524010473
X77777_s_at,2.47399566493
X93036_at,2.47302048376
M94077_at,2.4729537596
L32832_s_at,2.47274484978
HG4258-HT4528_at,2.47051722432
U09759_at,2.46914910315
U67963_at,2.46900549863
L32977_at,2.46818670476
X52638_at,2.46759747697
X75535_at,2.4673551702
U32645_at,2.4673101576
AD000092_cds2_at,2.46631797201
X06956_at,2.46620675853
S85963_at,2.46467436383
U94592_at,2.46278553464
J04823_rna1_at,2.46155083555
M21121_at,2.46105230612
U58087_at,2.45917396358
X00371_rna1_at,2.458978453
U89995_at,2.45742892207
M34667_at,2.45610724886
HG537-HT537_at,2.45579506874
X04085_rna1_at,2.45501507938
L18960_at,2.45289165518
X56411_rna1_at,2.45178133223
L05425_at,2.45161343061
X74008_at,2.44936589418
M64595_at,2.44816127004
U13021_s_at,2.44784319015
HG3344-HT3521_at,2.44489332416
X99050_rna1_at,2.44486392377
U88667_at,2.44462395796
U79256_at,2.44333294933
U00802_s_at,2.44306565524
L24564_at,2.44213701662
M22489_at,2.44097140433
D26308_at,2.44066397023
U14969_at,2.44042005164
U35637_s_at,2.44019762626
X74795_at,2.43643861779
HG2730-HT2828_s_at,2.43438542472
X75546_at,2.43386541381
U52700_at,2.43337958456
U18991_at,2.43319350078
D84145_at,2.43275293335
U88629_at,2.43228985902
D64015_at,2.43132948237
M57730_at,2.4312150987
HG4677-HT5102_s_at,2.43109541006
U34252_at,2.43072307711
X01630_at,2.43024387756
U89012_at,2.43014171156
M36205_at,2.42939916904
X79510_at,2.42900697983
U69263_at,2.42684666046
K01900_at,2.42681062933
D31897_at,2.42630847184
X03168_at,2.4219091704
L15189_s_at,2.41949467963
X00274_at,2.41910857248
U37219_at,2.41772570639
U00952_at,2.41592884595
L40377_at,2.41540827731
L19067_at,2.4153817923
Y00477_at,2.41404745727
X05246_at,2.41362817455
AF000424_s_at,2.41270885836
M85220_at,2.41205302782
L10405_at,2.4118850168
D25218_at,2.41143737512
AD001527_cds1_at,2.41128080295
D50477_s_at,2.41103519098
M37766_at,2.41006912022
U15642_s_at,2.40939037868
X06700_s_at,2.40933997808
HG2604-HT2700_at,2.40885812527
X52425_at,2.40853481843
X59417_at,2.40787661081
J05125_at,2.40736314565
U37426_at,2.40575194325
L14848_s_at,2.40433742733
U09510_s_at,2.40320022345
J05073_at,2.40307294078
D11086_at,2.40229690579
L16464_at,2.40189420125
HG4662-HT5075_at,2.40185618119
X66867_cds1_at,2.40174557344
M73720_at,2.40158164863
X14445_at,2.40148995767
U24169_at,2.40135560297
M96789_at,2.40058684235
A28102_at,2.39840156506
L10386_at,2.39794554914
U67849_at,2.39668158956
X97630_at,2.39643035926
U58090_at,2.39452590869
X95425_s_at,2.39444614648
X16396_at,2.39256901137
M69238_at,2.39185688902
U05681_s_at,2.39179697282
D83646_at,2.39120987556
Z14978_at,2.38961483485
L04733_at,2.3890138707
U25956_at,2.38701725156
HG2147-HT2217_at,2.38687945893
M26958_s_at,2.38638629946
L39874_at,2.38596726809
X91220_at,2.38594970576
U47011_cds1_at,2.38547129834
U38980_at,2.38457449789
D13645_at,2.38418574945
U78027_rna4_at,2.38148448003
X80507_at,2.38028379393
M32402_at,2.38024241408
M34423_at,2.37965205787
X64624_s_at,2.37510506638
U19261_at,2.37501774126
X68688_rna1_s_at,2.37474866965
D14686_at,2.37425208153
X60188_at,2.37415150174
M86699_at,2.37327750212
HG2874-HT3018_at,2.37250214201
U29656_at,2.37101678296
HG3088-HT3263_at,2.37067103416
L13698_at,2.37030878655
X16560_at,2.37027275814
D31784_at,2.36968536878
D90276_at,2.36942056562
Y09022_at,2.36834792172
U06681_at,2.36796956324
U26398_at,2.36665472571
X60483_at,2.36630265672
Z46376_rna1_at,2.36610925044
M60331_at,2.36515167308
X99350_rna1_at,2.36447587768
K02766_at,2.36387504465
X82456_at,2.36370358639
D13413_rna1_s_at,2.36346102402
M19301_at,2.36343522647
Y07759_at,2.36320973806
L05148_at,2.36279966285
U01102_at,2.36238315345
U58682_at,2.36214090963
HG3148-HT3324_s_at,2.36189929437
V00572_at,2.36136831892
HG651-HT5209_s_at,2.36125169979
M33478_at,2.36076333068
U18671_rna1_at,2.36072824817
D88532_at,2.36049790385
U65676_at,2.35968557227
X70991_at,2.35869879961
D80009_at,2.35735447362
U78798_at,2.35652350588
M11186_at,2.3559237608
S67156_at,2.35578954162
U21128_at,2.35331434876
U21936_at,2.35312686696
Y09980_rna4_at,2.35299208619
L34820_at,2.35190199068
M16336_s_at,2.34939823834
M11718_at,2.34918276412
D87447_at,2.34908680778
U41654_at,2.34776910125
L36529_at,2.34620569686
X61755_rna1_s_at,2.34617362325
M33764_at,2.34610660984
U29195_at,2.34592614395
HG2981-HT3125_s_at,2.34569143139
X16105_at,2.3447276798
Z11502_at,2.34409823065
U82979_at,2.34355426684
U78525_at,2.34337082182
M12036_at,2.34262307561
X81892_at,2.34186012539
D86096_cds1_s_at,2.34154114608
Y09858_at,2.33986131415
M23379_at,2.33939445882
Z22548_at,2.33795017045
U86409_at,2.33506810582
Z84483_at,2.33477225239
M86752_at,2.33368677142
S69369_at,2.33303022657
HG3432-HT3620_s_at,2.33250083742
HG2755-HT2862_at,2.33111940649
M77829_s_at,2.32981481273
M83652_s_at,2.32978078855
HG3255-HT3432_at,2.32968299487
M21904_at,2.32778342121
X98801_at,2.32612406442
U72209_at,2.32605569212
Z19574_rna1_at,2.32570181251
M83233_at,2.3209689014
U62433_at,2.32044591143
M96326_rna1_at,2.31965410409
M97856_at,2.3195851622
U03494_at,2.31944802638
S81916_at,2.3181540596
X83572_at,2.31690540485
HG4169-HT4439_s_at,2.31575609171
D84307_at,2.31518534836
X74794_at,2.31485991582
AB002382_at,2.3145840643
L77559_at,2.31450426671
M13207_at,2.31372701922
M60830_at,2.31365028066
S80050_at,2.31320892513
M76766_at,2.31269895687
Z69923_at,2.31226998151
L12168_at,2.31143168115
U55209_at,2.31029231422
L07548_at,2.31017166848
X74874_rna1_s_at,2.30978812017
L41690_at,2.30885533324
U51004_at,2.30873978653
D63484_at,2.30868194714
U20428_at,2.30866928395
U58096_at,2.3083735453
X85137_s_at,2.30804954434
HG2562-HT2658_s_at,2.30698614802
U27326_s_at,2.30643598486
U67932_s_at,2.30445008157
X00695_s_at,2.30395258722
X97230_f_at,2.3025436913
X98178_s_at,2.30151875377
J03934_s_at,2.30041781567
X99586_s_at,2.29903128429
M61156_at,2.29845674518
X85781_s_at,2.29717892155
U41763_at,2.29495926654
L09749_at,2.29493665374
K02405_f_at,2.29458596881
HG1515-HT1515_f_at,2.29407611182
X63380_at,2.29358062328
Z69043_s_at,2.29351944135
U63542_at,2.29286570654
L20298_at,2.2923693738
S75463_at,2.29166878627
D55640_at,2.29120644453
L13278_at,2.29085730964
D31846_at,2.29068898363
X16667_at,2.2888292048
HG2157-HT2227_at,2.28848147458
X60486_at,2.28614264939
U32519_at,2.2861010676
U62437_at,2.28570394286
D14827_at,2.28567366792
D87073_at,2.28512171288
HG2724-HT2820_at,2.28437162598
X55544_at,2.28326332392
U82468_at,2.28247869734
U00968_at,2.28119012038
X90763_at,2.27893981861
U15174_at,2.27834176241
M24594_at,2.27652464774
U83192_at,2.27637968161
M64231_rna1_at,2.27577925387
U10886_at,2.27524266351
M97676_at,2.27486155165
X65784_s_at,2.2747229236
AF006087_at,2.27467639383
AC002115_rna2_at,2.27387281749
AB000896_at,2.27252438183
U13616_at,2.27065952009
L07033_at,2.27042158677
M81780_cds5_at,2.2696352503
D85418_at,2.26836777008
U72649_at,2.2673066648
HG4755-HT5203_s_at,2.26696268636
X13794_rna1_at,2.26685556691
X64810_at,2.26680738715
X06562_at,2.26549952088
M77016_at,2.26494610836
HG3565-HT3768_at,2.26432381457
M31520_rna1_s_at,2.26356311122
M82809_at,2.26346459769
D26561_cds1_at,2.26331234082
X53795_at,2.26215563862
U57342_at,2.26140183053
X54993_s_at,2.25956582776
M31774_s_at,2.25941197884
U72066_at,2.25908975933
D86974_at,2.25905846542
M61853_at,2.25625111344
D38549_at,2.25491744483
U02019_at,2.25316334222
U59286_at,2.25299223
U30825_at,2.25290981605
U12707_s_at,2.25160383846
Y10515_at,2.25131888038
U14518_at,2.2500536773
U18550_at,2.24857672136
M21388_r_at,2.24723287109
X52426_s_at,2.24485848671
L12723_at,2.24452262617
M36429_s_at,2.24427704798
M21812_at,2.24420605504
M29932_s_at,2.24381063541
L22650_at,2.2426343363
X82279_s_at,2.24235474459
U55258_at,2.23897833582
D80001_at,2.23633001529
U90549_at,2.23550784984
J04948_at,2.23259111254
U51003_s_at,2.23233059419
S72008_at,2.23227261241
AD000092_cds7_s_at,2.22955292785
M73548_at,2.22938712385
L16895_at,2.22911579298
M93311_at,2.22751688902
D17793_at,2.22722150791
S81737_s_at,2.22691990013
X72177_rna1_at,2.22684808232
L26247_at,2.22599490899
Z11518_s_at,2.22543656984
X62573_at,2.22233502402
X56997_rna1_at,2.22231710854
D42040_s_at,2.22165691926
X15088_at,2.21986150845
U49844_at,2.21921441606
L25081_at,2.21909407789
HG4297-HT4567_at,2.21705072335
D00723_at,2.21698870497
X97675_rna1_at,2.21695281684
U22662_at,2.21618219162
S58544_at,2.21510764677
M58509_cds1_s_at,2.21426169592
J04988_at,2.2136572926
U68111_at,2.21260537903
U18937_at,2.21157719242
X14085_s_at,2.21139964294
X58964_at,2.21045168913
V00574_s_at,2.20889263987
U49395_at,2.20791534625
M63256_at,2.2075956538
Z96810_at,2.20650374587
Z49107_s_at,2.20562018099
D00017_at,2.20295941605
U66669_at,2.20285975178
J04102_at,2.20146304911
U39317_at,2.20093477014
L13800_at,2.20025835575
M92449_at,2.19981425323
M10014_cds1_at,2.19920489288
L22569_at,2.19914689946
M14123_xpt3_at,2.1982198387
X98534_s_at,2.19757823832
U56085_at,2.19681538905
L13773_at,2.19659699801
K03494_s_at,2.19633769641
U07857_at,2.19604470741
U38864_at,2.19568188213
X87212_at,2.19423782163
M76732_s_at,2.19349226755
U90552_at,2.19336637727
X02419_rna1_s_at,2.19314415899
U96769_rna1_at,2.19024711333
X94333_at,2.19016687111
Y09912_rna1_at,2.18987664562
Y11174_at,2.18735049519
X52282_s_at,2.1870829299
D80000_at,2.18576421086
D13637_at,2.1849286129
X87838_at,2.1845675934
U39318_at,2.18437178698
X70394_at,2.18381816075
HG4234-HT4504_at,2.18378008837
M84605_at,2.18359427894
L13203_at,2.18132421927
X98337_s_at,2.18030826226
X57830_at,2.18002253112
U40846_s_at,2.17908396565
X01060_at,2.17890944872
S80437_s_at,2.17881742044
U41766_s_at,2.1786270656
X74614_at,2.17778011506
M97496_at,2.17732618048
M30625_s_at,2.17613195041
HG2261-HT2351_s_at,2.17475414427
U94747_at,2.17404687977
U83461_at,2.17316570316
U83908_at,2.17234644099
U33841_at,2.17234194067
X68149_at,2.17218591952
D38047_at,2.17163808063
L35269_at,2.17060577832
U46746_s_at,2.16973189768
U82613_at,2.16774405861
J04132_at,2.16613343792
X53961_at,2.16608729027
U50136_rna1_at,2.16504869736
U47926_at,2.1645566909
M31661_at,2.16433440481
X91247_at,2.16420993854
U35459_at,2.16349581563
D49493_at,2.1619041447
U34380_rna1_s_at,2.16099681873
U43189_s_at,2.16061977245
M13686_s_at,2.16049347259
M26657_s_at,2.15800348622
X55733_at,2.15748746193
M32639_at,2.15730352534
U01157_at,2.15660625807
X91103_at,2.1554460518
M58285_at,2.15535568901
M89473_at,2.15418240327
X02404_at,2.15334972991
U60644_at,2.15310064092
L00058_at,2.15273757173
L47276_s_at,2.15131918271
U73514_at,2.14829644512
L10284_at,2.14742015438
U00951_at,2.14510591444
D29641_at,2.1446954529
L02950_at,2.14439194297
U66617_at,2.14377059532
X81895_at,2.14339769863
L04751_at,2.14322395071
D87024_at,2.14271195941
U41068_cds2_s_at,2.14099070634
HG4120-HT4392_s_at,2.13979726262
U39447_at,2.13967255902
M16342_at,2.1396442552
Y08836_at,2.13950212916
M76180_at,2.13910352207
U92458_at,2.1377470913
Y10209_at,2.13758231256
Y00970_at,2.13697327754
Y10936_at,2.1345475089
M60748_at,2.13363403699
L29433_at,2.13349305747
U19718_at,2.13347531715
D13705_s_at,2.13340629045
M27394_s_at,2.13281160977
M26576_cds2_at,2.13269570151
HG3107-HT3283_s_at,2.13226941204
M84739_at,2.13225460902
HG2999-HT4756_s_at,2.13189827052
D14663_at,2.1310134017
M14016_at,2.13087596222
D29805_at,2.13083518042
D11327_s_at,2.1306039641
L28821_at,2.12846585511
HG2416-HT2512_at,2.12809302889
M84332_at,2.12726806867
X80200_at,2.12636995784
HG3063-HT3224_at,2.1262041864
HG4319-HT4589_at,2.1255138593
M55210_at,2.12498629379
M23323_s_at,2.12460207834
D79985_at,2.12411832037
L25876_at,2.12411524324
U77604_at,2.12360731062
D80007_at,2.12332256843
M90299_at,2.12290432388
U41740_at,2.12269837292
HG358-HT358_at,2.12234142262
X79201_at,2.12230144424
M74093_at,2.12075001761
L16862_at,2.12051263953
HG2639-HT2735_s_at,2.12020168937
M33600_f_at,2.12006766414
M62762_at,2.11899007552
M19878_at,2.11833288673
M16967_at,2.11779463569
U48730_at,2.11693186393
U72648_s_at,2.11659266697
U72661_at,2.11638330129
D26579_at,2.11626751743
U35407_at,2.11618061276
M18737_rna1_at,2.11528779616
D28137_at,2.11389619685
L14813_at,2.11342612162
L07615_at,2.11313461855
M88338_at,2.1101716064
S70004_at,2.10807229633
U79115_s_at,2.10636540302
M69203_s_at,2.10614771126
X99920_at,2.1057847268
U62136_at,2.10469265524
U70451_at,2.10399013271
U61232_at,2.10196585915
X57522_at,2.10145693854
U44772_at,2.10031203775
U83303_cds2_at,2.10023158651
Z48570_at,2.0995693082
X14448_at,2.09917705819
X97058_at,2.09907049631
U77968_at,2.09888810797
U37146_at,2.098737773
HG3123-HT3299_at,2.09853568752
M22877_at,2.09848523119
U49974_f_at,2.09806402264
D16583_at,2.09737645313
M69181_at,2.09679580755
U24389_s_at,2.09534989574
X51755_cds5_s_at,2.09459185479
M55682_s_at,2.0944487378
U61276_s_at,2.09425477645
D86983_at,2.09261065816
U77180_at,2.09245181806
U49070_at,2.09017741771
J02645_at,2.08949389668
HG3125-HT3301_s_at,2.0882051892
U20816_s_at,2.0880520106
U25975_at,2.08744016843
U89336_cds8_at,2.08737969197
U17327_at,2.08546541993
U14391_at,2.08523533803
M69013_at,2.08516631938
HG4332-HT4602_at,2.08354407235
M60091_at,2.08186247702
U20980_at,2.08168698903
U15009_at,2.08155538302
U29607_at,2.08092851545
U16660_at,2.07914682834
L76703_at,2.07816384015
S81957_at,2.078140679
U70671_at,2.07717735259
M20747_s_at,2.07635054284
U18934_at,2.07591386371
X57152_rna1_s_at,2.0743345726
M83822_at,2.0733352372
J05257_at,2.07323324462
L38961_at,2.07289777186
X51985_at,2.07256642067
U14603_at,2.07230898981
D82326_at,2.07202004096
L41939_at,2.07151563661
Z31690_s_at,2.07122189324
D16217_at,2.0710174655
U60666_at,2.06906652627
X99459_at,2.06904022223
HG4458-HT4727_at,2.06899943108
L20348_at,2.06736433881
D87735_at,2.06678468248
M83664_at,2.06580078196
U90552_s_at,2.06529182756
U29589_at,2.06518949509
Z69720_at,2.06378029334
HG2815-HT2931_at,2.06335193427
AF006609_at,2.06072048167
HG1102-HT1102_at,2.06035715884
M20681_at,2.05993238531
U40714_at,2.05979289548
AC000061_cds2_at,2.05909370739
U88964_at,2.0587863462
HG3227-HT3404_at,2.05828923135
M13241_at,2.05809933253
M62840_at,2.05787277754
D63881_at,2.05753212283
X13293_at,2.05656962915
D10523_at,2.05648738245
X96753_at,2.05599271667
L77561_at,2.05586340395
X05608_at,2.05581785202
Z26248_s_at,2.055703353
U18018_at,2.05535324516
D78156_at,2.05447113164
U37251_at,2.05439434446
X95404_at,2.04982548414
U67171_at,2.04960912388
M19309_s_at,2.04906404579
M37238_s_at,2.04859518815
U03858_at,2.04816778979
U66406_at,2.04762583411
M84371_rna1_s_at,2.04751225293
X65463_at,2.04746610467
HG2280-HT2376_at,2.04715561702
L76627_at,2.04654932086
AF014958_at,2.04643801303
U91618_at,2.04630066229
U25789_at,2.04534322747
M55172_at,2.04433393785
X54938_at,2.04421766956
U14417_at,2.04289482686
M57732_at,2.04080913915
D44466_at,2.04050301694
U58032_at,2.03969785979
Y09616_at,2.03945979564
D64158_at,2.03890241542
D63882_s_at,2.03830266921
U00921_at,2.03828305868
U32674_s_at,2.03784960459
D26443_at,2.03697112866
D55716_at,2.03556983567
HG1996-HT2044_at,2.0352323516
M79463_s_at,2.03456164422
Y10807_s_at,2.03437210379
X17648_at,2.03307970109
HG3342-HT3519_s_at,2.0330132326
HG658-HT658_f_at,2.0323641253
U15128_at,2.03229295956
U68727_at,2.03162790484
U57341_r_at,2.03155596693
X63563_at,2.03097694109
M19283_at,2.02971556822
D29640_s_at,2.02943504792
U65410_at,2.02508603499
J04449_at,2.02474569665
M74297_at,2.02367434979
L07807_s_at,2.0230004615
J03060_at,2.02274027599
U70323_at,2.02270342852
J02963_at,2.02195711242
U58034_at,2.02151985629
K03460_at,2.02123802425
X75593_at,2.02006321908
U54999_at,2.01999417477
D38583_at,2.01995241547
HG2261-HT2352_at,2.01975165203
X76342_at,2.0196953853
S82470_at,2.01931372773
D49824_s_at,2.01930689748
D13305_at,2.019027154
X85106_at,2.01824003239
HG3214-HT3391_at,2.01784648835
X54162_at,2.01700636804
D00726_at,2.01620848457
X01388_at,2.0156865423
U32986_s_at,2.01523186994
X90999_at,2.01460246376
D14822_at,2.01453959565
U11863_at,2.01429537023
M85085_at,2.01355320704
X71428_at,2.01294666065
D63480_at,2.01269104334
X02751_at,2.01262705532
HG3044-HT3742_s_at,2.01222229584
M64673_at,2.01206289033
S72487_at,2.01077070323
D28235_s_at,2.0105455581
L34081_at,2.01006856233
D83699_at,2.00959102688
U40462_at,2.00722339061
M21665_s_at,2.00651422756
U28281_at,2.00553856213
X66417_at,2.00444361838
D85429_at,2.00333097367
D87683_at,2.002229633
HG2147-HT2217_r_at,2.00119199882
U37055_rna1_s_at,2.00117441434
HG4126-HT4396_at,2.00092100452
U52112_rna5_at,2.00083548199
U13219_at,1.99985325396
AB000460_at,1.99972042211
Y11709_at,1.99867911808
X60655_at,1.99845066283
L16782_at,1.99827149562
M36200_at,1.99703782606
M74002_at,1.99692249057
Z15114_at,1.99672181827
M22403_s_at,1.99658361148
M90516_at,1.99601730136
L77701_at,1.99598793931
L28997_at,1.99585665355
X96924_rna1_at,1.99565115996
D83195_at,1.99502725162
U47742_at,1.99487489957
U15008_at,1.99454243311
U18300_at,1.99359731702
D63487_at,1.99343723094
M88108_at,1.99337741174
M84711_at,1.99306083597
U90437_at,1.99284292785
M83712_s_at,1.99250173215
U03100_at,1.99141633456
U78876_at,1.9900513276
L40992_at,1.98901903883
U37529_at,1.9881430343
U72342_at,1.98737457866
L19267_at,1.98683648248
L18877_f_at,1.98550135647
X58431_rna2_s_at,1.98538469097
U31501_at,1.98481640076
Z83742_at,1.98426779927
M10612_at,1.98350758285
L39064_rna1_at,1.98321002579
HG270-HT270_at,1.98271737778
X95463_s_at,1.98246381713
U24266_at,1.98228357669
D50487_at,1.98169741996
Y08682_rna1_s_at,1.98153927023
U53830_at,1.98125178087
X97444_f_at,1.98106523709
X61615_at,1.98083306202
U57317_at,1.97950032036
M24900_at,1.97916691605
L24804_at,1.9791041627
U31248_at,1.97689465425
L00352_at,1.97659315368
U31628_at,1.97589895397
M61733_at,1.97573500048
Y11681_at,1.97453059972
M37245_at,1.97311775352
HG1437-HT1437_s_at,1.97267224388
X82018_at,1.97202984154
X04500_at,1.97197897147
D83785_at,1.97081603571
D49487_s_at,1.96991038524
U09579_at,1.96973391947
M37984_rna1_at,1.96936333011
M22919_rna2_at,1.96922585482
M37583_at,1.9683745803
X52889_at,1.96787438854
M23892_s_at,1.96773277395
Z26491_s_at,1.96658186213
L08069_at,1.96638438374
U72515_at,1.9659567846
U15782_at,1.965779085
D00408_s_at,1.96352282604
HG371-HT26388_at,1.96229235974
HG3437-HT3628_s_at,1.96159285387
U39226_at,1.95989704787
X05153_rna1_at,1.95970912233
X14830_at,1.95890489522
L40357_at,1.9586045072
M27749_at,1.95746970372
M93425_at,1.95728547296
D86968_at,1.95551199435
X16832_at,1.95525213955
D50532_at,1.95508030975
X86693_at,1.95469458014
L08187_at,1.95461898548
M86934_at,1.95449480682
D82345_at,1.95424380216
U87223_at,1.95231988869
U43177_at,1.95080414587
Y11416_at,1.95075303606
X98172_at,1.9506222456
U61734_s_at,1.95043779843
L31584_at,1.94902523951
HG3076-HT3238_s_at,1.94706234848
D50930_at,1.94471108834
U35735_at,1.94356714018
K03218_at,1.94297411705
M92287_at,1.94292574796
X15306_rna1_at,1.94071253169
HG3945-HT4215_at,1.9402391552
X68486_at,1.93963102945
M13755_at,1.93946115619
U85946_at,1.93937914003
M65291_at,1.93888591953
D50645_at,1.93861160998
X59543_at,1.93811318164
S78569_at,1.93658228535
U79252_at,1.93620111822
L38503_at,1.93600197435
HG3417-HT3600_s_at,1.93569029864
U77975_at,1.93482180669
D50810_at,1.93356444981
HG1140-HT4817_s_at,1.93351809656
M16404_at,1.93350447975
X13444_at,1.93226604661
M14338_at,1.93180954775
M80563_at,1.93160627467
U37221_at,1.93148332333
J04501_at,1.93006366037
U71364_at,1.92997246996
X66922_at,1.92953568186
U07681_at,1.92816011714
J00105_s_at,1.92743051489
M64082_at,1.9261613
U28369_at,1.92599020199
M94362_at,1.9256229999
L37882_at,1.92529507974
X13956_at,1.924631406
D82070_at,1.92396498548
U41737_at,1.92369988331
Y10204_at,1.92257208825
X76029_at,1.9223711957
U36621_cds2_at,1.92220685733
S72043_rna1_at,1.92088240613
U01212_at,1.92039136183
M31651_at,1.92009798014
U78313_at,1.91908499132
U38276_at,1.91847944158
U53209_at,1.91788396623
M13577_at,1.91764202485
M64497_at,1.91699477424
U78575_at,1.91674431176
X82629_at,1.91660254897
M95767_at,1.91655846863
X83425_at,1.91511822273
M19720_rna1_at,1.91509379975
X80763_s_at,1.91508407075
HG172-HT3924_at,1.915022344
M64269_s_at,1.91385884217
S83198_at,1.91321067542
Z18859_rna1_at,1.91245107346
Y09561_at,1.91243943856
D50840_at,1.91230335519
HG855-HT855_s_at,1.91198838905
X68985_s_at,1.90871414681
M87434_at,1.90787459968
M13058_s_at,1.90780749202
D38073_at,1.90768771627
U67092_s_at,1.90740847349
M13982_at,1.90683958737
D82061_at,1.90660020976
X85237_at,1.9057670262
M81780_cds3_at,1.90526497299
D21337_at,1.90473188079
X82693_at,1.9045839295
U31176_at,1.90362969535
X57303_at,1.90230228587
U41815_at,1.90023230538
U28049_at,1.89915543337
U89922_s_at,1.89898809028
M19989_cds1_at,1.89880577813
D23660_at,1.89794639058
U83843_at,1.89777595272
HG3492-HT3686_at,1.89738186633
U77413_at,1.8971231293
U62317_rna3_at,1.89695226223
U21689_at,1.89648236031
J02943_at,1.89640589444
X92110_at,1.89507646171
X74039_at,1.89449509652
X73079_at,1.89423329775
M76559_at,1.89420999337
U00944_at,1.8939023091
M16279_at,1.89222336689
M19989_cds2_at,1.89030342775
U73338_at,1.88828541442
L37362_at,1.88814939267
U07664_at,1.88785308896
Y10659_at,1.88525668223
X78817_at,1.88456628347
L13391_at,1.88434786043
HG2367-HT2463_s_at,1.88353563156
U46767_at,1.88327128838
S77415_at,1.88303935935
X16866_at,1.88219916667
X83928_at,1.88173620368
U39905_at,1.8810337587
X14850_at,1.8802017922
D00749_s_at,1.87983840692
X69910_at,1.87937859085
M16652_at,1.87829237762
